"Level","Date","Mr","Message"
"DEBUG","04/12/2025 21:37:23:448","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Searching AbstracTransaction PFMHT010-01-PE ...."
"DEBUG","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstracTransaction PFMHT010-01-PE"
"DEBUG","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstractTransaction instance for transaction PFMHT010-01-PE"
"DEBUG","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Adding parameter TXN_UUID: Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003]"
"DEBUG","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Added parameter: TXN_UUID=>Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003]]"
"DEBUG","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Parameters are: {InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20457373296, customerId=97171083, paginationKey=}], TXN_UUID=Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003]]}"
"INFO","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.business.launcher.TransactionDeciserImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003 "
"INFO","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003 "
"INFO","04/12/2025 21:37:23:450","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003 "
"INFO","04/12/2025 21:37:23:450","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - [PFMHT010] execute:: START"
